person_name,expense_date,payment_account,merchant_name,merchant_description_text,actual_expense_amount,budgeted_expense_amount,expense_description_text,expense_category,account_running_balance,adjusted_actual_amount,adjusted_budgeted_amount,calculation_complexity_score,calculation_type,requires_manual_review,calculation_notes,source_system,source_file,processing_timestamp,data_version,normalization_method,expense_uuid,fiscal_year,fiscal_month,fiscal_quarter,is_complex_calculation,has_allocation_adjustment,is_split_transaction,is_complete_record,data_quality_score
Ryan,1/26/2024,Bed Bath & Beyond,Bed Bath & Beyond,,251.99,,Glass Top Computer Desk (251.99-50.40-200.00) - Discuss further.,,,251.99,,5,complex,TRUE,Mathematical operation: 251.99-50.40; Mathematical operation: (251.99-50.40-200.00); Manual review required: Discuss further,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000435,2024,1,1,TRUE,FALSE,FALSE,TRUE,20
Ryan,1/2/2024,EBT,Fry's,,37.04,37.04,Groceries,,,37.04,37.04,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000436,2024,1,1,FALSE,FALSE,FALSE,TRUE,60
Ryan,1/9/2024,EBT,Fry's,,91.03,91.03,Groceries,,,91.03,91.03,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000437,2024,1,1,FALSE,FALSE,FALSE,TRUE,60
Ryan,1/15/2024,EBT,Fry's,,164.74,164.74,Groceries,,,164.74,164.74,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000438,2024,1,1,FALSE,FALSE,FALSE,TRUE,60
Ryan,12/19/2024,Wells Fargo Checking,SRP,,166.5,166.5,Electric - Missed,,,166.5,166.5,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000439,2024,12,4,FALSE,FALSE,FALSE,TRUE,60
Ryan,1/5/2024,Wells Fargo Checking,Cox,,89.99,89.99,Internet,,,89.99,89.99,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000440,2024,1,1,FALSE,FALSE,FALSE,TRUE,60
Ryan,2/5/2024,Wells Fargo Checking,Cox,,90,90,Internet,,,90,90,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000441,2024,2,1,FALSE,FALSE,FALSE,TRUE,60
Ryan,1/18/2024,Wells Fargo Checking,SRP,,74.32,74.32,Electric,,,74.32,74.32,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000442,2024,1,1,FALSE,FALSE,FALSE,TRUE,60
Ryan,1/4/2024,Affirm,Amazon,,149.95,149.95,"SoundAsleep Air Mattress --- what happened to the one returned??? Ryan response: this is the original, the return was $0.00. Note the date of purchase is 01/04/2024. Order #111-2504086-5973049",,,149.95,149.95,5,complex,TRUE,Mathematical operation: 111-2504086; Mathematical operation: 01/04; Manual review required: ???,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000443,2024,1,1,TRUE,FALSE,FALSE,TRUE,40
Ryan,1/26/2024,Target,Target,,105.61,105.61,3x3 Cube Organizer,,,105.61,105.61,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000444,2024,1,1,FALSE,FALSE,FALSE,TRUE,60
Ryan,1/3/2024,Cash,Rebecca,,220,220,,,,220,220,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000445,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,1/7/2024,Cash,Rebecca,,220,220,,,,220,220,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000446,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,1/11/2024,Cash,Rebecca,,220,220,,,,220,220,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000447,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,1/26/2024,Cash,1853,,220,220,,,,220,220,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000448,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,2/3/2024,Cash,Rebecca,,220,220,,,,220,220,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000449,2024,2,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,11/27/2024,Cash,Rebecca,,220,220,Missed,,,220,220,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000450,2024,11,4,FALSE,FALSE,FALSE,TRUE,60
Ryan,1/14/2024,Wallet,Bro,,235,235,,,,235,235,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000451,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,1/22/2024,Wallet,Bro,,230,,,,,230,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000452,2024,1,1,FALSE,FALSE,FALSE,TRUE,20
Ryan,1/27/2024,Wallet,Bro,,225,,,,,225,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000453,2024,1,1,FALSE,FALSE,FALSE,TRUE,20
Ryan,2/3/2024,Wallet,Bro,,225,225,,,,225,225,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000454,2024,2,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,1/15/2024,Amazon Gift Card/ 4893/ 0651,Amazon,,85.58,,CoQ10 200 x2 (Jordyn & Ryan),,,85.58,,1,simple,FALSE,Mathematical operation: (Jordyn & Ryan),expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000455,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,1/20/2024,Mastercard x9585,Amazon,,61.72,,"Drawer Organizer, investigate. (61.72-39.56 Refund) Order# 113-3380358-9555412",,,61.72,,3,complex,FALSE,Mathematical operation: 61.72-39.56; Mathematical operation: 113-3380358; Mathematical operation: (61.72-39.56 Refund),expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000456,2024,1,1,TRUE,FALSE,FALSE,TRUE,40
Ryan,1/20/2024,Ally,Amazon,,19.99,19.99,25' Ethernet Cable,,,19.99,19.99,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000457,2024,1,1,FALSE,FALSE,FALSE,TRUE,60
Ryan,,Klarna,Bed Bath & Beyond,,193.68,193.68,12/12/2023 - Missed due to Klarna (Lateral File Cabinet & Baking Sheets),,,193.68,193.68,2,simple,FALSE,Mathematical operation: 12/12; Mathematical operation: (Lateral File Cabinet & Baking Sheets),expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000458,,,,FALSE,FALSE,FALSE,FALSE,20
Ryan,,,,,,,,,,,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000459,,,,FALSE,FALSE,FALSE,FALSE,-20
Jordyn,,,,,,,,,,,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000460,,,,FALSE,FALSE,FALSE,FALSE,-20
Jordyn,1/21/2024,Chase,Kindle Unlimited,,12.96,12.96,,,,12.96,12.96,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000461,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,12/18/2024,Chase,Bobs,,72.95,72.95,,,,72.95,72.95,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000462,2024,12,4,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/21/2024,Chase,Bobs,,72.95,72.95,,,,72.95,72.95,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000463,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/3/2024,Chase,Sprouts,,54.12,54.12,,,,54.12,54.12,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000464,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/5/2024,Chase,Frys,,25.38,25.38,,,,25.38,25.38,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000465,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/5/2024,Chase,Home Depot,,13.43,13.43,,,,13.43,13.43,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000466,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/6/2024,Chase,Bashas,,90.23,90.23,,,,90.23,90.23,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000467,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/6/2024,Chase,Snooze,,42.58,42.58,,,,42.58,42.58,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000468,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/7/2024,Chase,Chipotle,,28.43,28.43,,,,28.43,28.43,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000469,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/7/2024,Chase,Amazon,,14.54,14.54,,,,14.54,14.54,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000470,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/8/2024,Chase,Thirsty Lion,,37.52,37.52,,,,37.52,37.52,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000471,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/9/2024,Chase,Frys,,92.05,92.05,,,,92.05,92.05,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000472,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/10/2024,Chase,Target,,8.51,8.51,,,,8.51,8.51,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000473,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/13/2024,Chase,Intentional Foods,,49.28,49.28,,,,49.28,49.28,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000474,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/14/2024,Chase,Amazon,,29.92,29.92,,,,29.92,29.92,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000475,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/14/2024,Chase,Amazon,,36.86,36.86,,,,36.86,36.86,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000476,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/16/2024,Chase,Whole Foods,,11.26,11.26,,,,11.26,11.26,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000477,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/16/2024,Chase,Frys,,11.86,11.86,,,,11.86,11.86,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000478,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/16/2024,Chase,Frys,,7.09,7.09,,,,7.09,7.09,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000479,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/19/2024,Chase,Sprouts,,35.26,35.26,,,,35.26,35.26,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000480,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/23/2024,Chase,Frys,,58.6,58.6,,,,58.6,58.6,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000481,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/23/2024,Chase,Frys,,270.3,270.3,,,,270.3,270.3,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000482,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/23/2024,Chase,Flower Child,,34.41,34.41,,,,34.41,34.41,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000483,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/24/2024,Chase,Amazon,,67.86,67.86,,,,67.86,67.86,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000484,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/26/2024,Chase,Sprouts,,18.86,18.86,,,,18.86,18.86,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000485,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/27/2024,Chase,The Forum (bar),,52.95,52.95,,,,52.95,52.95,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000486,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,1/28/2024,Chase,Whole Foods,,18.34,18.34,,,,18.34,18.34,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000487,2024,1,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,2/1/2024,Chase,Frys,,25.38,25.38,,,,25.38,25.38,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000488,2024,2,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,2/2/2024,Chase,Cooper's Hawk,,59.97,59.97,,,,59.97,59.97,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000489,2024,2,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,2/3/2024,Chase,Whole Foods,,41.07,41.07,,,,41.07,41.07,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000490,2024,2,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,2/3/2024,Chase,Snooze,,33.83,33.83,,,,33.83,33.83,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000491,2024,2,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,2/5/2024,Chase,Whole Foods,,25.74,25.74,,,,25.74,25.74,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000492,2024,2,1,FALSE,FALSE,FALSE,TRUE,40
Jordyn,2/5/2024,Chase,Frys,,110.32,110.32,,,,110.32,110.32,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000493,2024,2,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,2/9/2024,Mercury,Amazon,,34.81,,Refund - back pillow,,,34.81,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000494,2024,2,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,2/10/2024,Mercury,Oculus,,10.77,,Surgineer,,,10.77,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000495,2024,2,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,2/10/2024,Mercury,Oculus,,21.55,21.55,Loco Dojo Unleashed,,,21.55,21.55,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000496,2024,2,1,FALSE,FALSE,FALSE,TRUE,60
Ryan,2/10/2024,Mercury,Oculus,,16.16,,Pinball FX2 VR,,,16.16,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000497,2024,2,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,2/10/2024,Mercury,Oculus,,21.55,,ForeVR Bowl,,,21.55,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000498,2024,2,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,2/15/2024,Mercury,Amazon,,6.9,,Word Search Puzzles,,,6.9,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000499,2024,2,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,2/15/2024,Mercury,Amazon,,3.82,,Word Search Puzzles,,,3.82,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000500,2024,2,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,2/18/2024,Mercury,Playstation Network,,53.89,,Wurzer Paid Video Game - Prince of Persia,,,53.89,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000501,2024,2,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,2/24/2024,Mercury,Keto Kitchen,,18.3,18.3,Dinner / Fun,,,18.3,18.3,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000502,2024,2,1,FALSE,FALSE,FALSE,TRUE,60
Ryan,2/24/2024,Mercury,Native Winds,,48.51,,Dinner / Fun- earrings,,,48.51,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000503,2024,2,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,2/24/2024,Mercury,Black Orchards,,13.39,13.39,Dinner / Fun,,,13.39,13.39,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000504,2024,2,1,FALSE,FALSE,FALSE,TRUE,60
Ryan,2/24/2024,Mercury,Sprouts,,17,17,Steaks,,,17,17,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000505,2024,2,1,FALSE,FALSE,FALSE,TRUE,60
Ryan,2/24/2024,Mercury,The Sleepy Whale,,48.24,48.24,Dinner / Fun,,,48.24,48.24,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000506,2024,2,1,FALSE,FALSE,FALSE,TRUE,60
Ryan,2/25/2024,Mercury,Kindle Unlimited,,12.93,12.93,We must be on my Kindle Unlimited plan or Amazon is screwing with me lol - occurrence #6,,,12.93,12.93,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000507,2024,2,1,FALSE,FALSE,FALSE,TRUE,60
Ryan,2/25/2024,Mercury,Fry's,,37.31,37.31,"Rotisserie Chicken, HIgh Noon, Cutwater Mango Tequila",,,37.31,37.31,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000508,2024,2,1,FALSE,FALSE,FALSE,TRUE,60
Ryan,2/26/2024,Mercury,Oculus,,10.77,,Hand Physics Lab,,,10.77,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000509,2024,2,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,2/27/2024,Mercury,Amazon,,20.82,,"Compression socks, arm sleeves, and GPU Brace",,,20.82,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000510,2024,2,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,2/27/2024,Mercury,Amazon,,25.86,,Compression arm sleeves,,,25.86,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000511,2024,2,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,2/29/2024,Mercury,Amazon,,34.46,34.46,Meat Thermometers- being returned,,,34.46,34.46,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000512,2024,2,1,FALSE,FALSE,FALSE,TRUE,60
Ryan,3/2/2024,Mercury,Amazon,,37.7,,SI-LOC & Weight LIfting Belt,,,37.7,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000513,2024,3,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,3/3/2024,Mercury,Playstation Network,,12.92,,Dirt 5,,,12.92,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000514,2024,3,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,3/3/2024,Mercury,Playstation Network,,64.67,,UFC 5 Deluxe Edition,,,64.67,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000515,2024,3,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,3/3/2024,Mercury,Playstation Network,,21.55,,Resident Evil Village Gold Edition,,,21.55,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000516,2024,3,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,3/3/2024,Mercury,Playstation Network,,18.85,,Yoga Master,,,18.85,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000517,2024,3,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,3/6/2024,Mercury,Amazon,,7.49,,SoulGenie TipGuard,,,7.49,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000518,2024,3,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,3/6/2024,Mercury,Amazon,,43.07,,SI-LOC & Weight LIfting Belt,,,43.07,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000519,2024,3,1,FALSE,FALSE,FALSE,TRUE,40
Ryan,3/7/2024,Mercury,Amazon,,29.61,22,"Shea Moisture Curl, CoQ10 & Wrist Brace ($11 for SheaMoisture Curl and Shine Shampoo) - $22 listed to reflect $11",,,29.61,22,1,simple,FALSE,Mathematical operation: ($11 for SheaMoisture Curl and Shine Shampoo),expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000520,2024,3,1,FALSE,FALSE,FALSE,TRUE,60
Ryan,3/7/2024,Mercury,Amazon,,70,30,"Shea Moisture Hair Conditioner, AmazeFan Leg Stretcher, Stiff Bristle 4 Piece Drill Brush ($15 for Shea Moisture Conditioner) $30 listed to reflect $15",,,70,30,1,simple,FALSE,Mathematical operation: ($15 for Shea Moisture Conditioner),expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000521,2024,3,1,FALSE,FALSE,FALSE,TRUE,60
Ryan,3/7/2024,Mercury,Amazon,,43.07,,Amber Glass 1 oz & Water Fountain,,,43.07,,0,simple,FALSE,,expense_history_csv,Consolidated_Expense_History_20250622.csv,2025-07-18T12:32:53.413399,3,advanced_calculations_v3,exp_v3_000522,2024,3,1,FALSE,FALSE,FALSE,TRUE,40
